client_ip_addr,server_ip_addr,client_port,server_port,protocol,app,node,time,total_byte,total_packet,tcp_retransmisson_packet,tcp_segment_lost_packet,client_max_ack_delay,server_max_ack_delay,tcp_syn_packet,tcp_synack_packet,client_tcp_fin_packet,server_tcp_fin_packet,tcp_syn_ratio,client_tcp_fin_ratio,client_avg_ack_delay,server_avg_ack_delay,tcp_shakehands_total_count,connection_rst,connection_noresponse,tcp_shakehands_failed_count,slowconnect,tcp_transaction_no_response_count,tcp_transaction_total_count,tcp_transaction_worse_count,tcp_transaction_max_rtt,tcp_window_0,isabn,time_1,experts_99
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392271,5741,14,5,0,0.757845252,212.2244863,1,1,2,6,1,0.166666667,0.371871481,212.0387393,1,0,0,0,1,0,1,6,0.833135195,0,,2020/5/2 12:04,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392275,6075,14,5,0,0.754806556,211.7072823,1,1,1,7,1,0.166666667,0.231913847,211.5301736,1,0,0,0,1,0,1,2,0.200927501,0,,2020/5/2 12:04,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392276,5470,14,5,0,0.380489155,211.9625989,1,1,1,6,1,0.166666667,0.28788463,212.1140771,1,0,0,0,0,0,1,2,0.881369254,0,,2020/5/2 12:04,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392282,5337,14,5,0,0.399313093,211.4727043,1,1,2,7,1,0.166666667,0.880123924,211.8164013,1,0,0,0,0,0,1,0,0.717040967,0,,2020/5/2 12:04,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392284,6052,14,5,0,0.235179969,212.2915736,1,1,2,6,1,0.166666667,0.865840976,212.4067608,1,0,0,0,0,0,1,9,0.302680936,0,,2020/5/2 12:04,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392284,6046,14,5,0,0.203773962,211.4809318,1,1,2,7,1,0.166666667,0.307780655,211.9154496,1,0,0,0,0,0,1,8,0.24073747,0,,2020/5/2 12:04,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392287,5638,14,5,0,0.595673776,211.5348018,1,1,2,7,1,0.166666667,0.598418543,211.4644214,1,0,0,0,1,0,1,9,0.622450509,0,,2020/5/2 12:04,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392290,5643,14,5,0,0.772109598,211.4973261,1,1,2,6,1,0.166666667,0.801367953,212.3632988,1,0,0,0,1,0,1,10,0.907300782,0,,2020/5/2 12:04,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392297,5241,14,5,0,0.875208346,212.0527792,1,1,1,7,1,0.166666667,0.182572725,211.4634171,1,0,0,0,1,0,1,10,0.731066972,0,,2020/5/2 12:04,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392305,5462,14,5,0,0.275695539,211.8325747,1,1,2,6,1,0.166666667,0.152661492,211.943447,1,0,0,0,0,0,1,5,0.934211413,0,,2020/5/2 12:05,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392305,5133,14,5,0,0.486767048,211.6002918,1,1,1,6,1,0.166666667,0.522422212,211.8655566,1,0,0,0,1,0,1,0,0.421380766,0,,2020/5/2 12:05,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392303,5778,14,5,0,0.984207166,211.7355734,1,1,1,6,1,0.166666667,0.396082988,212.3879689,1,0,0,0,0,0,1,10,0.083996062,0,,2020/5/2 12:05,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392312,5663,14,5,0,0.424766935,211.9359804,1,1,2,6,1,0.166666667,0.661692096,211.4400933,1,0,0,0,0,0,1,4,0.280771339,0,,2020/5/2 12:05,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392310,5758,14,5,0,0.556906771,211.5270786,1,1,2,6,1,0.166666667,0.22256541,211.7049968,1,0,0,0,0,0,1,7,0.512357783,0,,2020/5/2 12:05,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392315,5770,14,5,0,0.666136459,211.6012958,1,1,1,7,1,0.166666667,0.012408553,211.7728459,1,0,0,0,1,0,1,9,0.576466949,0,,2020/5/2 12:05,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392323,5576,14,5,0,0.391839195,212.0465849,1,1,1,7,1,0.166666667,0.413636156,212.4399623,1,0,0,0,1,0,1,2,0.427416386,0,,2020/5/2 12:05,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392322,5663,14,5,0,0.081804071,211.788711,1,1,2,6,1,0.166666667,0.285956798,211.929468,1,0,0,0,0,0,1,5,0.446735096,0,,2020/5/2 12:05,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392321,5115,14,5,0,0.590874539,212.1516915,1,1,1,7,1,0.166666667,0.719042213,211.7227595,1,0,0,0,1,0,1,4,0.418889888,0,,2020/5/2 12:05,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392323,5181,14,5,0,0.671806732,212.1855421,1,1,2,6,1,0.166666667,0.396117867,211.6245251,1,0,0,0,1,0,1,8,0.278918774,0,,2020/5/2 12:05,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392326,5159,14,5,0,0.1120314,212.0610989,1,1,2,6,1,0.166666667,0.443962429,212.1469002,1,0,0,0,0,0,1,7,0.309340891,0,,2020/5/2 12:05,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392333,5749,14,5,0,0.965988317,212.2439,1,1,2,6,1,0.166666667,0.109924317,212.1966921,1,0,0,0,0,0,1,8,0.441150554,0,,2020/5/2 12:05,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392332,5956,14,5,0,0.541700727,211.9393548,1,1,2,6,1,0.166666667,0.997972838,211.8279568,1,0,0,0,1,0,1,8,0.771563729,0,,2020/5/2 12:05,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392343,6054,14,5,0,0.900905127,211.8104637,1,1,2,7,1,0.166666667,0.374272799,211.7121715,1,0,0,0,0,0,1,7,0.223033017,0,,2020/5/2 12:05,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392343,6041,14,5,0,0.155773763,212.2663354,1,1,1,6,1,0.166666667,0.671330773,212.1352066,1,0,0,0,0,0,1,0,0.18373848,0,,2020/5/2 12:05,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392342,6051,14,5,0,0.90017171,211.6570041,1,1,2,6,1,0.166666667,0.863785221,211.4997426,1,0,0,0,0,0,1,9,0.258428957,0,,2020/5/2 12:05,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392348,6051,14,5,0,0.169153307,212.1099621,1,1,2,6,1,0.166666667,0.801271872,211.8172239,1,0,0,0,1,0,1,4,0.585827725,0,,2020/5/2 12:05,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392357,5782,14,5,0,0.575729845,212.0447312,1,1,1,7,1,0.166666667,0.040090408,211.5176955,1,0,0,0,1,0,1,9,0.716053594,0,,2020/5/2 12:05,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392356,5149,14,5,0,0.746901831,211.5871302,1,1,1,7,1,0.166666667,0.185100572,211.8243799,1,0,0,0,0,0,1,9,0.697451928,0,,2020/5/2 12:05,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392356,5382,14,5,0,0.316692475,212.3875884,1,1,2,7,1,0.166666667,0.711932029,212.0660073,1,0,0,0,0,0,1,10,0.332602943,0,,2020/5/2 12:05,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392360,5668,14,5,0,0.714601288,212.1921823,1,1,2,6,1,0.166666667,0.076830872,212.1180283,1,0,0,0,0,0,1,2,0.401503366,0,,2020/5/2 12:06,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392363,5789,14,5,0,0.332141083,212.3226779,1,1,1,6,1,0.166666667,0.523422601,212.2522224,1,0,0,0,1,0,1,9,0.636002706,0,,2020/5/2 12:06,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392366,5650,14,5,0,0.037180146,211.5639346,1,1,1,6,1,0.166666667,0.835650707,212.3446642,1,0,0,0,0,0,1,8,0.573932717,0,,2020/5/2 12:06,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392374,5530,14,5,0,0.973006458,211.8558783,1,1,2,7,1,0.166666667,0.135749075,211.5509693,1,0,0,0,0,0,1,4,0.496958214,0,,2020/5/2 12:06,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392371,5741,14,5,0,0.472323211,211.8858401,1,1,1,7,1,0.166666667,0.676845645,212.2784582,1,0,0,0,0,0,1,9,0.214132232,0,,2020/5/2 12:06,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392380,5554,14,5,0,0.436591971,212.2134187,1,1,1,6,1,0.166666667,0.120805525,211.7667467,1,0,0,0,0,0,1,2,0.994022808,0,,2020/5/2 12:06,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392379,5413,14,5,0,0.205850944,211.583982,1,1,1,7,1,0.166666667,0.86976802,211.737045,1,0,0,0,0,0,1,8,0.742870695,0,,2020/5/2 12:06,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392384,5121,14,5,0,0.469825698,211.9726013,1,1,1,7,1,0.166666667,0.473841727,212.3434886,1,0,0,0,0,0,1,6,0.448442691,0,,2020/5/2 12:06,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392383,5395,14,5,0,0.475000853,212.1785419,1,1,2,6,1,0.166666667,0.8332148,211.4935361,1,0,0,0,1,0,1,6,0.13984407,0,,2020/5/2 12:06,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392388,5419,14,5,0,0.1048342,211.6457432,1,1,1,7,1,0.166666667,0.866633973,212.4075926,1,0,0,0,1,0,1,6,0.581548326,0,,2020/5/2 12:06,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392395,5127,14,5,0,0.957130964,211.6166681,1,1,2,7,1,0.166666667,0.875540012,211.9271487,1,0,0,0,1,0,1,0,0.617761407,0,,2020/5/2 12:06,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392398,5611,14,5,0,0.33420506,211.6040979,1,1,2,7,1,0.166666667,0.76628126,212.3989839,1,0,0,0,0,0,1,2,0.513251782,0,,2020/5/2 12:06,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392399,5308,14,5,0,0.781070333,211.4550931,1,1,2,6,1,0.166666667,0.326033928,211.8248952,1,0,0,0,0,0,1,9,0.370450035,0,,2020/5/2 12:06,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392403,5421,14,5,0,0.55620044,212.2991153,1,1,2,6,1,0.166666667,0.972891074,211.7988312,1,0,0,0,0,0,1,0,0.026354351,0,,2020/5/2 12:06,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392400,5691,14,5,0,0.273246706,211.7335274,1,1,1,7,1,0.166666667,0.63553465,211.4991376,1,0,0,0,1,0,1,10,0.544427888,0,,2020/5/2 12:06,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392403,5289,14,5,0,0.120097539,212.0233859,1,1,2,7,1,0.166666667,0.679525839,211.5504129,1,0,0,0,1,0,1,1,0.655622074,0,,2020/5/2 12:06,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392410,5517,14,5,0,0.666240037,211.8559438,1,1,2,7,1,0.166666667,0.803545289,211.5108239,1,0,0,0,1,0,1,5,0.554114132,0,,2020/5/2 12:06,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392414,5701,14,5,0,0.213527281,212.2401299,1,1,2,6,1,0.166666667,0.326356417,211.9574586,1,0,0,0,1,0,1,5,0.437381625,0,,2020/5/2 12:06,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392416,5137,14,5,0,0.882059272,211.9316347,1,1,1,6,1,0.166666667,0.262141289,211.628256,1,0,0,0,0,0,1,0,0.771418295,0,,2020/5/2 12:06,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392423,5644,14,5,0,0.908003433,211.5951619,1,1,2,7,1,0.166666667,0.782248605,212.4233749,1,0,0,0,0,0,1,6,0.008118454,0,,2020/5/2 12:07,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392416,5336,14,5,0,0.233439775,211.5379194,1,1,1,7,1,0.166666667,0.942576133,211.46647,1,0,0,0,1,0,1,10,0.387674163,0,,2020/5/2 12:06,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392422,5625,14,5,0,0.897840608,211.7268768,1,1,1,7,1,0.166666667,0.661606837,212.3862569,1,0,0,0,0,0,1,4,0.689853054,0,,2020/5/2 12:07,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392422,5646,14,5,0,0.379393717,212.4397657,1,1,1,6,1,0.166666667,0.726417325,211.8235937,1,0,0,0,0,0,1,4,0.631930613,0,,2020/5/2 12:07,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392426,5536,14,5,0,0.722304777,211.9548824,1,1,2,6,1,0.166666667,0.208912662,211.7380576,1,0,0,0,0,0,1,0,0.994455534,0,,2020/5/2 12:07,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392437,5243,14,5,0,0.789632529,211.7128701,1,1,2,7,1,0.166666667,0.061580595,212.3669747,1,0,0,0,0,0,1,9,0.804599081,0,,2020/5/2 12:07,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392433,5329,14,5,0,0.963850865,211.4475668,1,1,1,6,1,0.166666667,0.708203717,212.2436427,1,0,0,0,1,0,1,2,0.544652083,0,,2020/5/2 12:07,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392444,6051,14,5,0,0.760001312,212.3725281,1,1,2,6,1,0.166666667,0.423665861,211.7661669,1,0,0,0,1,0,1,0,0.643406292,0,,2020/5/2 12:07,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392438,5099,14,5,0,0.385149848,212.2525286,1,1,2,7,1,0.166666667,0.552873754,212.0870692,1,0,0,0,0,0,1,0,0.870982464,0,,2020/5/2 12:07,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392442,6082,14,5,0,0.822245974,211.6699317,1,1,2,7,1,0.166666667,0.880652377,212.4185913,1,0,0,0,1,0,1,6,0.364892503,0,,2020/5/2 12:07,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392444,5893,14,5,0,0.522272932,212.4303528,1,1,1,7,1,0.166666667,0.345729248,211.981241,1,0,0,0,0,0,1,1,0.322221382,0,,2020/5/2 12:07,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392455,5408,14,5,0,0.692846141,211.7861865,1,1,1,7,1,0.166666667,0.573774332,211.9271062,1,0,0,0,0,0,1,8,0.309048519,0,,2020/5/2 12:07,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392453,5459,14,5,0,0.718565603,211.9173723,1,1,1,7,1,0.166666667,0.142918173,211.5553134,1,0,0,0,0,0,1,3,0.337532371,0,,2020/5/2 12:07,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392452,5524,14,5,0,0.225863741,211.7667216,1,1,1,7,1,0.166666667,0.877895385,211.6683195,1,0,0,0,0,0,1,7,0.043554636,0,,2020/5/2 12:07,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392456,5680,14,5,0,0.540403547,212.2792017,1,1,1,6,1,0.166666667,0.355838666,211.4767798,1,0,0,0,1,0,1,8,0.383048286,0,,2020/5/2 12:07,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392463,5641,14,5,0,0.171151258,212.004434,1,1,1,7,1,0.166666667,0.868198408,211.9801599,1,0,0,0,0,0,1,2,0.224481624,0,,2020/5/2 12:07,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392463,6061,14,5,0,0.058951536,211.8837423,1,1,2,7,1,0.166666667,0.545515613,212.1861498,1,0,0,0,1,0,1,8,0.070539775,0,,2020/5/2 12:07,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392465,5915,14,5,0,0.360511969,212.1869619,1,1,2,7,1,0.166666667,0.44759148,211.8842166,1,0,0,0,0,0,1,3,0.616786777,0,,2020/5/2 12:07,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392474,5137,14,5,0,0.780548151,212.438708,1,1,1,6,1,0.166666667,0.724036616,211.6125596,1,0,0,0,0,0,1,5,0.661643144,0,,2020/5/2 12:07,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392474,5873,14,5,0,0.391771776,211.9624014,1,1,1,6,1,0.166666667,0.304958629,212.2086824,1,0,0,0,0,0,1,6,0.476274207,0,,2020/5/2 12:07,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392483,5538,14,5,0,0.445726712,211.632104,1,1,2,7,1,0.166666667,0.269502061,211.715221,1,0,0,0,0,0,1,7,0.820342393,0,,2020/5/2 12:08,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392481,5914,14,5,0,0.755901806,212.2311114,1,1,1,6,1,0.166666667,0.554877794,211.9621047,1,0,0,0,1,0,1,5,0.055812993,0,,2020/5/2 12:08,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392488,5611,14,5,0,0.112801519,212.289112,1,1,2,7,1,0.166666667,0.9172519,212.0164808,1,0,0,0,1,0,1,10,0.008422862,0,,2020/5/2 12:08,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392489,5728,14,5,0,0.412014989,211.5050169,1,1,2,7,1,0.166666667,0.311012184,211.9817815,1,0,0,0,0,0,1,0,0.136101325,0,,2020/5/2 12:08,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392494,5365,14,5,0,0.097761326,211.8212721,1,1,1,7,1,0.166666667,0.179076895,212.1726084,1,0,0,0,1,0,1,1,0.025518304,0,,2020/5/2 12:08,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392493,5964,14,5,0,0.192905998,211.516655,1,1,1,6,1,0.166666667,0.077492128,212.1636227,1,0,0,0,1,0,1,4,0.380887862,0,,2020/5/2 12:08,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392500,5480,14,5,0,0.133833699,211.8296128,1,1,2,7,1,0.166666667,0.373139576,211.8201362,1,0,0,0,1,0,1,7,0.414198316,0,,2020/5/2 12:08,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392495,5582,14,5,0,0.079467364,211.5412543,1,1,1,7,1,0.166666667,0.351704224,211.5635524,1,0,0,0,0,0,1,2,0.312301414,0,,2020/5/2 12:08,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392505,5260,14,5,0,0.013786452,211.9305161,1,1,1,7,1,0.166666667,0.551225713,212.4166975,1,0,0,0,0,0,1,8,0.385663298,0,,2020/5/2 12:08,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392509,5368,14,5,0,0.396221817,211.7837184,1,1,2,6,1,0.166666667,0.763136473,211.6089824,1,0,0,0,1,0,1,9,0.209002055,0,,2020/5/2 12:08,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392504,5535,14,5,0,0.276672519,212.0866072,1,1,1,7,1,0.166666667,0.874264412,212.424995,1,0,0,0,0,0,1,9,0.925657726,0,,2020/5/2 12:08,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392510,5259,14,5,0,0.583763423,211.8219734,1,1,1,6,1,0.166666667,0.317119223,211.6858674,1,0,0,0,0,0,1,9,0.696883187,0,,2020/5/2 12:08,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392510,5485,14,5,0,0.544472253,211.5266104,1,1,1,6,1,0.166666667,0.99552852,212.3403543,1,0,0,0,0,0,1,8,0.804498118,0,,2020/5/2 12:08,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392520,5425,14,5,0,0.861294718,211.442266,1,1,2,6,1,0.166666667,0.379880912,211.5980932,1,0,0,0,1,0,1,2,0.624966648,0,,2020/5/2 12:08,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392521,5436,14,5,0,0.724426175,212.1864607,1,1,2,6,1,0.166666667,0.155930468,211.8991155,1,0,0,0,1,0,1,7,0.440783605,0,,2020/5/2 12:08,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392527,5148,14,5,0,0.05555663,212.3637175,1,1,1,6,1,0.166666667,0.425797279,212.0017689,1,0,0,0,0,0,1,3,0.192936412,0,,2020/5/2 12:08,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392528,5199,14,5,0,0.128263566,211.4624051,1,1,2,6,1,0.166666667,0.588425179,211.9963154,1,0,0,0,0,0,1,6,0.048175713,0,,2020/5/2 12:08,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392525,6058,14,5,0,0.036819138,212.2082011,1,1,1,6,1,0.166666667,0.097466776,211.9332326,1,0,0,0,1,0,1,8,0.225609096,0,,2020/5/2 12:08,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392535,5622,14,5,0,0.146141685,212.332708,1,1,2,6,1,0.166666667,0.855890951,212.3705064,1,0,0,0,0,0,1,10,0.091586359,0,,2020/5/2 12:08,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392536,5898,14,5,0,0.843177229,211.6474494,1,1,1,6,1,0.166666667,0.005175532,212.2060909,1,0,0,0,1,0,1,10,0.45489921,0,,2020/5/2 12:08,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392537,5603,14,5,0,0.976367001,211.784132,1,1,2,7,1,0.166666667,0.823655231,211.5802211,1,0,0,0,0,0,1,8,0.191007032,0,,2020/5/2 12:08,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392541,5357,14,5,0,0.02752446,212.1547742,1,1,2,7,1,0.166666667,0.911177722,211.6404476,1,0,0,0,1,0,1,5,0.976822324,0,,2020/5/2 12:09,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392546,5810,14,5,0,0.782870111,212.0330095,1,1,2,7,1,0.166666667,0.905552108,212.2850488,1,0,0,0,1,0,1,5,0.686642578,0,,2020/5/2 12:09,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392550,5921,14,5,0,0.000922617,212.3289764,1,1,1,6,1,0.166666667,0.652197807,212.4348971,1,0,0,0,1,0,1,1,0.243748482,0,,2020/5/2 12:09,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392545,5480,14,5,0,0.698388718,211.9944849,1,1,2,7,1,0.166666667,0.982407099,212.0282641,1,0,0,0,0,0,1,4,0.003297131,0,,2020/5/2 12:09,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392556,5587,14,5,0,0.900200753,211.830632,1,1,2,7,1,0.166666667,0.942569842,211.986347,1,0,0,0,1,0,1,10,0.157429731,0,,2020/5/2 12:09,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392557,5164,14,5,0,0.107522634,211.6521841,1,1,1,7,1,0.166666667,0.496624367,212.0502777,1,0,0,0,0,0,1,5,0.918695428,0,,2020/5/2 12:09,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392561,5626,14,5,0,0.191118742,212.2999855,1,1,2,7,1,0.166666667,0.623806534,212.386256,1,0,0,0,1,0,1,2,0.454229725,0,,2020/5/2 12:09,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392560,5145,14,5,0,0.788609839,211.6507906,1,1,2,7,1,0.166666667,0.87060608,211.5446996,1,0,0,0,1,0,1,1,0.765048704,0,,2020/5/2 12:09,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392567,5268,14,5,0,0.130219022,211.6722679,1,1,1,7,1,0.166666667,0.91060714,211.462717,1,0,0,0,1,0,1,5,0.601444132,0,,2020/5/2 12:09,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392568,5478,14,5,0,0.470953348,212.3956204,1,1,1,6,1,0.166666667,0.466887898,212.2837673,1,0,0,0,0,0,1,10,0.941760925,0,,2020/5/2 12:09,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392568,5853,14,5,0,0.071968923,212.2818931,1,1,2,6,1,0.166666667,0.005385312,212.2934654,1,0,0,0,0,0,1,6,0.824238446,0,,2020/5/2 12:09,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392572,5641,14,5,0,0.106585307,211.7696088,1,1,2,7,1,0.166666667,0.436951739,212.0858259,1,0,0,0,0,0,1,2,0.105731281,0,,2020/5/2 12:09,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392580,5999,14,5,0,0.364433056,211.9163411,1,1,2,7,1,0.166666667,0.189754742,211.9000697,1,0,0,0,1,0,1,0,0.012140299,0,,2020/5/2 12:09,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392581,5209,14,5,0,0.950177208,211.7048287,1,1,2,6,1,0.166666667,0.763236932,211.5769074,1,0,0,0,1,0,1,6,0.415273753,0,,2020/5/2 12:09,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392579,6042,14,5,0,0.989658673,211.7772354,1,1,1,6,1,0.166666667,0.068316977,211.6819241,1,0,0,0,0,0,1,8,0.308919686,0,,2020/5/2 12:09,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392588,5661,14,5,0,0.551323648,212.0782951,1,1,2,6,1,0.166666667,0.705060408,212.1108845,1,0,0,0,0,0,1,8,0.288844852,0,,2020/5/2 12:09,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392587,5707,14,5,0,0.838051108,211.5176499,1,1,2,7,1,0.166666667,0.442997343,211.7008816,1,0,0,0,0,0,1,3,0.221692584,0,,2020/5/2 12:09,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392596,5975,14,5,0,0.635543662,211.4863042,1,1,2,6,1,0.166666667,0.973878705,211.6403104,1,0,0,0,1,0,1,9,0.518014455,0,,2020/5/2 12:09,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392599,5928,14,5,0,0.393730171,212.3617654,1,1,1,6,1,0.166666667,0.084916525,211.9410063,1,0,0,0,0,0,1,5,0.612479027,0,,2020/5/2 12:09,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392593,5284,14,5,0,0.98611834,211.7436341,1,1,1,7,1,0.166666667,0.598528986,211.6689362,1,0,0,0,0,0,1,8,0.991763038,0,,2020/5/2 12:09,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392602,5742,14,5,0,0.948574355,211.6938679,1,1,1,7,1,0.166666667,0.280693159,212.3241797,1,0,0,0,1,0,1,6,0.757680424,0,,2020/5/2 12:10,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392602,5256,14,5,0,0.929165433,211.8343559,1,1,2,6,1,0.166666667,0.274151313,212.2253663,1,0,0,0,0,0,1,6,0.25846797,0,,2020/5/2 12:10,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392609,5801,14,5,0,0.658245104,211.7958608,1,1,2,7,1,0.166666667,0.633104532,211.9138106,1,0,0,0,1,0,1,1,0.319512645,0,,2020/5/2 12:10,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392613,5293,14,5,0,0.306433078,212.2589486,1,1,2,7,1,0.166666667,0.873155973,211.7744415,1,0,0,0,0,0,1,5,0.037711116,0,,2020/5/2 12:10,1
106.48.51.135,83.41.146.110,45847,80,HTTP,,,1588392618,5112,14,5,0,0.069020151,212.3038695,1,1,1,6,1,0.166666667,0.187051754,212.0266564,1,0,0,0,0,0,1,9,0.135283635,0,,2020/5/2 12:10,1
