client_ip_addr,server_ip_addr,client_port,server_port,protocol,time,total_byte,total_packet,client_max_ack_delay,server_max_ack_delay,client_avg_ack_delay,server_avg_ack_delay,tcp_transaction_max_rtt,connection_rst,tcp_shakehands_failed_count,tcp_window_0,forest
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587730924,1335,5,0.097447966,1.164723599,0.804225333,1.505055385,2.4248886030000003,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587730934,573,5,0.875483845,1.062403341,0.380379176,1.164227451,2.723626812,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587730934,1100,5,0.49340693,1.6154962659999998,0.988271315,0.945917211,2.407948489,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587730939,1027,5,0.384750839,1.612853371,0.8202360459999999,1.334647063,2.578152678,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587730942,899,5,0.892918213,1.31998774,0.882002065,1.727041556,2.547843757,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587730945,1142,5,0.778605854,1.193122531,0.886312709,1.759301369,3.108998036,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587730950,1344,5,0.344819637,1.711196949,0.569431602,1.506334448,2.966774765,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587730946,1290,5,0.33130892100000003,0.842030432,0.168039858,1.314220902,2.983818162,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587730951,1008,5,0.8510566409999999,1.828167419,0.337436264,1.31959716,2.355581207,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587730958,876,5,0.702216902,1.4352387519999998,0.38285515,1.557170832,3.088157789,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587730955,967,5,0.153743143,1.8206306,0.390130479,0.8424114540000001,2.633211499,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587730960,1130,5,0.721590367,0.850112999,0.077002775,1.054450193,2.46441256,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587730962,621,5,0.962521334,0.894540105,0.742487467,1.01435574,2.699761239,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587730971,692,5,0.308851829,1.169418338,0.540046179,1.031435488,2.720567073,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587730967,1409,5,0.854855384,1.802735111,0.973509975,1.402619197,2.814351474,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587730974,1313,5,0.8106421159999999,1.168090408,0.7459112840000001,1.484780388,2.36628145,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587730974,639,5,0.542972507,1.009543982,0.590461397,1.366445374,2.969984918,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587730982,646,5,0.959875156,0.896021211,0.494913329,0.845443488,2.638522624,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587730979,1455,5,0.6351751210000001,1.33575382,0.601378254,1.635175051,2.321240524,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587730980,762,5,0.35805663600000004,1.403048546,0.578367481,1.052163097,2.631608304,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587730985,1447,5,0.200948464,0.921945628,0.903030366,1.26593058,2.297063632,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587730987,1188,5,0.952130751,1.446572826,0.328876854,1.633707756,2.7467352430000003,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587730997,1466,5,0.716577516,1.432281538,0.237354718,1.13822052,2.419233941,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587730993,581,5,0.832242615,1.6618277280000002,0.436494871,1.144175131,2.558974026,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587730996,582,5,0.947294153,1.303417518,0.400502304,1.468738881,3.047116042,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731004,636,5,0.208692042,1.564191831,0.583545767,1.134999759,2.594634725,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731005,1427,5,0.406733204,1.085000105,0.816493244,1.4808156019999998,2.652318806,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731003,1107,5,0.611157855,1.55025075,0.043366633,1.146411,2.775953613,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731014,1185,5,0.343356994,1.38035367,0.015644583,0.982912992,2.714129996,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731017,1182,5,0.426289184,1.549975902,0.8241289359999999,0.936555962,2.611991432,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731015,861,5,0.5501570689999999,1.070810289,0.667426788,1.58018809,2.896751461,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731020,1084,5,0.439236922,0.910325165,0.86312002,1.376576595,2.602360536,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731027,1528,5,0.31790329,1.726472391,0.658744797,1.794218052,3.1788770580000003,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731026,1412,5,0.252420499,1.138301766,0.7452082609999999,1.098993652,2.9506775339999995,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731027,1396,5,0.8969711490000001,1.586466145,0.132575573,1.218433088,2.445947576,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731034,1545,5,0.895098264,1.171127273,0.632005954,1.44859608,2.330590669,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731030,724,5,0.443187928,1.289774848,0.574814394,1.321085756,2.290872057,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731040,979,5,0.6062060779999999,1.551920239,0.562496774,0.982543919,2.529698335,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731041,1520,5,0.6800462909999999,1.321182041,0.14873376,1.627489129,2.414640237,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731047,1003,5,0.554623862,1.503826315,0.434563257,1.535834897,2.811807199,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731051,715,5,0.341636499,1.749978908,0.484381918,0.945074938,2.548259329,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731049,600,5,0.90480818,1.144506997,0.431714979,1.399243868,2.806730722,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731051,894,5,0.692770164,1.768523413,0.743955823,1.673615724,2.45778105,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731059,1069,5,0.352130471,1.076347334,0.021527444,1.736734984,2.292158504,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731054,1082,5,0.40773859,1.421289718,0.8196914040000001,1.305652988,2.715407948,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731059,1237,5,0.68336153,1.347334525,0.612467283,1.334355381,2.260532061,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731068,1378,5,0.217227439,1.148732714,0.451927959,1.547574805,2.63628449,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731066,1439,5,0.436804082,1.827079837,0.996950064,1.578780919,2.418885677,0,0,0,-1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731072,1031,5,0.979223753,1.31677713,0.7195338029999999,1.390762808,2.603739439,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731079,1143,5,0.305466736,0.971827205,0.275963134,1.56158083,3.201754825,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731079,738,5,0.909947075,1.684076534,0.253126412,1.010483157,2.667625638,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731080,1346,5,0.984976712,0.890214055,0.8078394390000001,1.05833072,3.003087747,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731081,884,5,0.901129708,1.008067948,0.540182494,1.556614129,2.512126675,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731084,831,5,0.424245881,1.382697469,0.157892791,1.651101889,2.30337264,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731093,744,5,0.6896987309999999,1.159637146,0.638084662,0.8913613840000001,2.287170209,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731091,702,5,0.583440475,1.349925709,0.792848232,1.4406440130000002,2.514395951,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731092,865,5,0.169069086,1.613697666,0.5046043060000001,0.8752950979999999,3.138199038,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731102,637,5,0.666630342,0.964986942,0.098881144,1.799171871,3.210689772,0,0,0,-1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731104,1504,5,0.947865054,1.416477042,0.192052268,1.382751778,2.767988002,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731100,552,5,0.7061056029999999,1.191799679,0.099305404,1.120598594,2.444647452,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731110,1012,5,0.519548051,1.33913083,0.243956628,1.649677255,2.405800594,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731107,655,5,0.840068679,1.289822564,0.364971908,1.819999485,3.11516829,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731116,792,5,0.150860573,1.635174716,0.02607035,0.960925438,2.869561375,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731111,699,5,0.793515964,1.410447921,0.601546899,0.953063883,2.42690191,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731120,674,5,0.99411021,1.36980319,0.952849243,0.8749403179999999,2.918677602,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731123,573,5,0.8944296429999999,1.255868364,0.578950199,1.272435514,2.439886469,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731125,1107,5,0.149556856,1.713271662,0.131006555,1.754269449,2.831209649,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731132,1015,5,0.169476884,0.8466799220000001,0.126159427,0.922902053,3.232025101,0,0,0,-1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731130,1475,5,0.691130983,0.8828613809999999,0.104006057,1.201178731,2.941827587,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731129,1477,5,0.275401386,1.493663636,0.205518122,1.683428718,2.910343664,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731138,856,5,0.950051972,0.8866811659999999,0.955234867,1.504301954,2.7039512180000003,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731144,1425,5,0.040895198,1.300918066,0.247970592,1.073446846,3.117101902,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731140,634,5,0.238427328,1.002252283,0.6401976739999999,1.052912311,3.065926664,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731142,1391,5,0.129633966,0.949976139,0.007546061,1.417301225,2.9280627760000004,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731150,1342,5,0.666836433,1.07605421,0.6073772789999999,1.295490901,2.644929083,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731156,1219,5,0.937851107,1.27850384,0.297634893,1.5190442240000002,3.098729135,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731158,985,5,0.366408313,1.503661872,0.950413699,1.00634549,2.725511864,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731153,952,5,0.495488376,1.253781867,0.855649708,1.538475644,2.9182960060000003,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731160,1374,5,0.6850267529999999,1.310612714,0.5208902,0.8320523009999999,2.643360118,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731168,1200,5,0.8109348609999999,1.646329338,0.5065233729999999,0.8335254009999999,3.087913313,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731163,1126,5,0.034822459,1.755749232,0.166199402,1.460243629,2.544736931,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731170,1245,5,0.181549989,1.702627144,0.307198593,1.030090104,2.501608584,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731169,933,5,0.731883988,0.854733337,0.846215356,1.5956825119999998,2.828353874,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731174,1126,5,0.433157386,1.75386772,0.283970913,1.777201696,3.110948809,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731179,1464,5,0.057522542,0.97197827,0.6096588629999999,0.882041764,2.543686634,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731182,1392,5,0.134744191,1.167324879,0.024816524,1.5974202030000002,2.463009861,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731190,643,5,0.32060035600000003,1.815658957,0.8517366270000001,1.798024387,2.383896995,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731190,1529,5,0.0206812,1.298346013,0.790486867,1.587488724,2.588712585,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731192,1100,5,0.501457598,0.978773162,0.125576217,1.277009047,2.564406371,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731194,898,5,0.601055539,1.744448812,0.250334159,0.861463433,2.7500639380000003,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731194,1064,5,0.113804111,1.457493461,0.762426739,1.485824083,2.298787449,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731205,702,5,0.17463962600000002,1.785330432,0.413888909,1.45924732,2.694730177,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731201,1525,5,0.046392842,1.087334053,0.184556355,0.993155233,2.42039091,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731210,1420,5,0.60685204,1.680343972,0.014582143,0.8520414040000001,2.975496854,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731210,1326,5,0.426080681,1.166164048,0.31271992,1.721294629,3.031480832,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731213,1222,5,0.584241015,1.457433054,0.467005618,1.601913037,3.182084958,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731220,627,5,0.701236592,0.900796654,0.562007344,1.384155412,3.231164137,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731223,684,5,0.102648736,0.845163213,0.099913305,1.226582994,2.804853975,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731226,613,5,0.175901695,1.687552042,0.721886122,1.75638886,3.144898791,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731227,1491,5,0.8587621240000001,1.522867465,0.270252872,1.276877775,2.568303364,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731224,868,5,0.975592586,1.106171205,0.46679717,1.379925638,2.7170303760000003,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731226,744,5,0.8755693929999999,1.11874544,0.663196735,0.847732928,2.771264884,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731236,963,5,0.145707773,0.954929912,0.314545802,0.948808082,2.293356422,0,0,0,-1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731237,1011,5,0.6131710539999999,1.381692236,0.009466185,1.62850851,3.043384907,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731236,909,5,0.091280779,1.541397785,0.426301107,1.453286731,2.921713853,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731246,556,5,0.736927105,0.8369038679999999,0.177734115,1.58658017,3.081918195,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731248,1253,5,0.245616673,0.876048603,0.921291313,1.588446719,3.1124188489999995,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731249,1364,5,0.958093934,1.096536496,0.051570854000000006,1.015703484,2.635192248,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731251,1277,5,0.129305375,1.464889369,0.111864597,0.983455047,3.006072669,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731254,809,5,0.097920956,1.506382986,0.481612945,1.6107305669999998,2.706000595,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731255,870,5,0.15185366,0.99995545,0.215972428,1.7367626669999998,2.981553173,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731261,1273,5,0.691011039,1.067972971,0.721886907,1.714115694,2.480182576,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731259,1473,5,0.885640161,1.61821727,0.360445791,1.060680053,2.312721775,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731263,1089,5,0.647389729,1.619626861,0.7786248840000001,1.1602356000000005,2.767995258,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731264,1126,5,0.005694821,1.7186837169999998,0.8958933379999999,1.274117102,2.76079443,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731267,1339,5,0.41853503,1.07216453,0.5059577120000001,1.6528068219999998,2.37678212,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731278,1522,5,0.427207992,1.751598856,0.045978319,1.105755943,2.947373167,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731274,1152,5,0.525639117,1.10753826,0.564283161,1.089783223,3.0805853260000005,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731280,1155,5,0.8638128190000001,1.304280743,0.7959773529999999,1.277335085,2.73846432,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731287,1547,5,0.26038754,1.6961763419999998,0.013086632,1.20418394,2.946922488,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731285,1003,5,0.8962256559999999,1.239310907,0.524978294,1.5076276480000002,2.938470521,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731287,762,5,0.063474638,1.5244300219999998,0.5121854579999999,1.574499685,2.673684767,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731291,1217,5,0.204563398,1.320077247,0.772361014,1.077082857,2.508242302,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731296,1254,5,0.670472506,1.7883244459999998,0.054741524000000014,0.931893721,2.520906715,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731294,1340,5,0.87577762,1.414130091,0.350247809,1.367294733,2.615409483,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731302,707,5,0.556869875,0.999225486,0.340753875,1.120446374,2.450576868,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731306,1226,5,0.484176693,0.951895761,0.853018698,1.796669149,2.575888922,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731309,1039,5,0.319866009,1.380853582,0.132846192,0.890585317,3.105197146,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731313,1370,5,0.110904577,0.982196326,0.12854774,1.474570984,2.897219157,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731317,590,5,0.963318265,1.65236224,0.359163853,1.13968177,3.053987927,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731320,1422,5,0.379032546,1.483801318,0.206001179,0.87393389,2.795471931,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731320,670,5,0.09274972,1.597185639,0.258921193,1.595610337,2.582625555,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731324,1241,5,0.548733728,1.3796097930000002,0.861256038,1.366067179,2.89891504,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731326,986,5,0.070461315,1.290841397,0.314786204,1.53261489,2.813094742,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731331,727,5,0.8509027020000001,0.888504691,0.312259212,1.098791906,2.553889921,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731327,879,5,0.955806136,1.461492225,0.8579356890000001,0.989685122,3.127773884,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731338,1110,5,0.925598743,1.780678509,0.8510345690000001,0.8738547990000001,2.626615355,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731337,711,5,0.393665209,0.909182951,0.360868798,0.856651452,2.371426904,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731346,787,5,0.34380334,1.090777698,0.7003639759999999,1.093811298,3.1692928210000004,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731341,1084,5,0.601534824,1.440429131,0.287653626,1.595546824,2.524186045,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731350,719,5,0.502084054,1.57369748,0.301124251,1.688641878,3.2459698460000004,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731352,1541,5,0.121171904,1.31936929,0.164151599,0.8670489090000001,2.490808806,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731358,655,5,0.621407449,1.133695483,0.098779137,0.857519677,2.440420834,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731355,1356,5,0.46956065,0.942235064,0.543627943,0.8411427340000001,3.205698715,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731360,949,5,0.6004179279999999,1.67683579,0.19116859,0.8716235729999999,2.332894036,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731362,1427,5,0.815820667,1.701604388,0.351343655,1.45334448,2.606439973,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731362,1315,5,0.446401304,1.665043155,0.920012608,1.5065721909999998,3.247246624,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731371,1145,5,0.284384705,1.650802722,0.17379586600000002,1.805184791,2.5535698,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731376,1491,5,0.823167082,1.321247252,0.9371597,1.69635906,2.775886813,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731371,1100,5,0.171325632,1.5990269819999998,0.246130636,1.464697799,3.152199726,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731375,1132,5,0.657176488,1.615353581,0.141999405,1.3729754630000002,2.298609886,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731383,1068,5,0.0375973,1.06003179,0.8992403409999999,1.363178066,2.549058984,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731381,854,5,0.158717314,1.305372235,0.096724071,1.47965147,2.500097086,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731384,980,5,0.7329993890000001,1.5516082430000002,0.25103207,0.839962669,2.860570586,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731384,1517,5,0.082192403,0.906072254,0.935538283,1.6504141680000002,2.833248273,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731393,1282,5,0.410771248,1.240312076,0.998555681,1.805202465,2.317347114,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731390,1259,5,0.258720744,0.919445496,0.191150364,1.619400855,2.583208701,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731402,1442,5,0.476989906,1.091271909,0.4702248570000001,1.336750767,3.165692845,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731403,1159,5,0.365070622,1.786001194,0.616643487,1.3425409419999998,3.0998912,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731400,1406,5,0.409081842,1.21037439,0.388174118,0.88533482,3.08576965,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731402,870,5,0.120822509,1.052885171,0.639790108,1.815970599,2.73320446,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731414,827,5,0.388131814,1.421681161,0.084061405,1.47201018,2.663874819,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731417,721,5,0.7960098459999999,1.336814128,0.258404004,1.234724701,2.938525598,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731414,960,5,0.000757023,1.5960127119999998,0.13586216,1.6520042819999998,3.233146944,0,0,0,-1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731422,1326,5,0.916325153,1.661744331,0.105581772,1.130356403,3.121910554,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731427,1019,5,0.871884834,0.868261655,0.817795255,1.708308224,2.429990464,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731422,1419,5,0.064536994,1.430921784,0.28838862,1.507713588,2.319048166,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731424,811,5,0.954690772,1.342707989,0.745005412,1.361961328,2.42774867,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731428,1083,5,0.942760169,1.201804947,0.148960583,1.750210776,2.625845307,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731436,1289,5,0.855133618,1.097196218,0.70640491,1.339843544,2.459800731,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731437,890,5,0.048518738,1.180363298,0.957000159,1.6588526140000002,2.701363429,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731441,829,5,0.621204388,1.192047982,0.612916848,1.668284455,2.870910668,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731448,990,5,0.649115981,0.902507461,0.16151015400000002,1.225339418,3.024415577,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731445,1441,5,0.648716631,1.347591495,0.180253228,1.669151227,2.352405735,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731452,1510,5,0.905859905,0.981830805,0.190954379,0.919142719,2.662356425,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731455,1011,5,0.51644512,1.377313599,0.817689973,1.243640538,2.787439509,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731460,1389,5,0.194353026,0.865482205,0.627487606,1.765554459,2.724308159,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731455,714,5,0.153587773,1.7791748719999998,0.031884043,1.791542594,2.581346942,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731463,1104,5,0.26857047300000003,1.695632147,0.229838553,1.0908731740000002,2.564380294,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731469,981,5,0.141742767,1.45090588,0.826362397,1.129840777,2.865784877,0,0,0,1
73.1.7.49,83.21.97.62,59950,37679,HTTP,1587731468,1083,5,0.5741557589999999,1.315272825,0.397016054,1.481492725,2.631384172,0,0,0,1
